TeamID,SEASON,LeagueID,PLAYER,NICKNAME,PLAYER_SLUG,NUM,POSITION,HEIGHT,WEIGHT,BIRTH_DATE,AGE,EXP,SCHOOL,PLAYER_ID,HOW_ACQUIRED,SUPPLEMENTAL_STATUS,comparable_name,season
1610612737,2010,0,Jeff Teague,Jeff,jeff-teague,0,G,6-2,180,"JUN 10, 1988",23.0,1,Wake Forest,201952,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Joe Johnson,Joe,joe-johnson,2,G,6-7,240,"JUN 29, 1981",30.0,9,Arkansas,2207,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Damien Wilkins,Damien,damien-wilkins,3,G-F,6-6,225,"JAN 11, 1980",31.0,6,Georgia,2863,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Josh Smith,Josh,josh-smith,5,F,6-9,240,"DEC 05, 1985",25.0,6,Oak Hill Academy (VA),2746,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Kirk Hinrich,Kirk,kirk-hinrich,6,G,6-4,190,"JAN 02, 1981",30.0,7,Kansas,2550,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Jamal Crawford,Jamal,jamal-crawford,11,G,6-5,200,"MAR 20, 1980",31.0,10,Michigan,2037,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Josh Powell,Josh,josh-powell,12,F,6-9,240,"JAN 25, 1983",28.0,5,North Carolina State,2694,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Al Horford,Al,al-horford,15,C-F,6-10,245,"JUN 03, 1986",25.0,3,Florida,201143,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Pape Sy,Pape,pape-sy,19,F-G,6-7,225,"APR 05, 1988",23.0,R,Le Havre,202377,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Marvin Williams,Marvin,marvin-williams,24,F,6-9,240,"JUN 19, 1986",25.0,5,North Carolina,101107,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Magnum Rolle,Magnum,magnum-rolle,25,F,6-11,235,"FEB 23, 1986",25.0,R,Louisiana Tech,202375,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Zaza Pachulia,Zaza,zaza-pachulia,27,C,6-11,275,"FEB 10, 1984",27.0,7,Ulkerspor,2585,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Hilton Armstrong,Hilton,hilton-armstrong,31,C-F,6-11,235,"NOV 23, 1984",26.0,4,Connecticut,200756,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Jason Collins,Jason,jason-collins,34,C,7-0,255,"DEC 02, 1978",32.0,9,Stanford,2215,,0.0,ATL 2010-11,2010-11
1610612737,2010,0,Etan Thomas,Etan,etan-thomas,36,C,6-10,260,"APR 01, 1978",33.0,8,Syracuse,2041,,0.0,ATL 2010-11,2010-11
1610612738,2010,0,Avery Bradley,Avery,avery-bradley,0,G,6-2,180,"NOV 26, 1990",20.0,R,University of Texas at Austin,202340,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Nenad Krstic,Nenad,nenad-krstic,4,C,7-0,240,"JUL 25, 1983",27.0,6,Partizan,2420,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Kevin Garnett,Kevin,kevin-garnett,5,F,6-11,253,"MAY 19, 1976",35.0,15,Farragut Academy HS (IL),708,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Jermaine O'Neal,Jermaine,jermaine-oneal,7,C-F,6-11,255,"OCT 13, 1978",32.0,14,Eau Claire HS (SC),979,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Jeff Green,Jeff,jeff-green,8,F,6-9,235,"AUG 28, 1986",24.0,3,Georgetown,201145,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Rajon Rondo,Rajon,rajon-rondo,9,G,6-1,171,"FEB 22, 1986",25.0,4,Kentucky,200765,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Glen Davis,Glen,glen-davis,11,F-C,6-9,289,"JAN 01, 1986",25.0,3,Louisiana State,201175,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Von Wafer,Von,von-wafer,12,G,6-5,209,"JUL 21, 1985",25.0,5,Florida State,101144,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Delonte West,Delonte,delonte-west,13,G,6-3,180,"JUL 26, 1983",27.0,6,St. Joseph's (PA),2753,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Ray Allen,Ray,ray-allen,20,G,6-5,205,"JUL 20, 1975",35.0,14,Connecticut,951,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Troy Murphy,Troy,troy-murphy,30,F-C,6-11,245,"MAY 02, 1980",31.0,9,Notre Dame,2211,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Paul Pierce,Paul,paul-pierce,34,F,6-7,235,"OCT 13, 1977",33.0,12,Kansas,1718,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Shaquille O'Neal,Shaquille,shaquille-oneal,36,C,7-1,325,"MAR 06, 1972",39.0,18,Louisiana State,406,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Carlos Arroyo,Carlos,carlos-arroyo,45,G,6-2,200,"JUL 30, 1979",31.0,8,Florida International,2306,,0.0,BOS 2010-11,2010-11
1610612738,2010,0,Sasha Pavlovic,Sasha,sasha-pavlovic,77,G-F,6-7,235,"NOV 15, 1983",27.0,7,Buducnost,2562,,0.0,BOS 2010-11,2010-11
1610612751,2010,0,Sundiata Gaines,Sundiata,sundiata-gaines,0,G,6-1,200,"APR 18, 1986",25.0,1,Georgia,202178,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Jordan Farmar,Jordan,jordan-farmar,2,G,6-2,180,"NOV 30, 1986",24.0,4,UCLA,200770,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Mario West,Mario,mario-west,6,G,6-5,210,"JUN 19, 1984",27.0,3,Georgia Tech,201238,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Deron Williams,Deron,deron-williams,8,G,6-3,209,"JUN 26, 1984",27.0,5,Illinois,101114,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Damion James,Damion,damion-james,10,F,6-7,220,"OCT 07, 1987",23.0,R,Texas,202345,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Brook Lopez,Brook,brook-lopez,11,C,7-0,265,"APR 01, 1988",23.0,2,Stanford,201572,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Ben Uzoh,Ben,ben-uzoh,18,G,6-3,205,"MAR 18, 1988",23.0,R,Tulsa,202386,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Sasha Vujacic,Sasha,sasha-vujacic,20,G,6-7,205,"MAR 08, 1984",27.0,6,Udine,2756,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Travis Outlaw,Travis,travis-outlaw,21,F,6-9,207,"SEP 18, 1984",26.0,7,Starkville HS (MS),2566,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Anthony Morrow,Anthony,anthony-morrow,22,G,6-5,210,"SEP 27, 1985",25.0,2,Georgia Tech,201627,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Stephen Graham,Stephen,stephen-graham,26,G-F,6-6,215,"JUN 11, 1982",29.0,5,Oklahoma State,101211,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Johan Petro,Johan,johan-petro,27,C,7-0,247,"JAN 27, 1986",25.0,5,Pau Orthez,101130,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Brandan Wright,Brandan,brandan-wright,34,F,6-10,210,"OCT 05, 1987",23.0,2,North Carolina,201148,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Kris Humphries,Kris,kris-humphries,43,F,6-9,235,"FEB 06, 1985",26.0,6,Minnesota,2743,,0.0,BKN 2010-11,2010-11
1610612751,2010,0,Dan Gadzuric,Dan,dan-gadzuric,50,C,6-11,240,"FEB 02, 1978",33.0,8,UCLA,2429,,0.0,BKN 2010-11,2010-11
1610612766,2010,0,Stephen Jackson,Stephen,stephen-jackson,1,G,6-8,215,"APR 05, 1978",33.0,10,Butler C.C. (KS),1536,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,Shaun Livingston,Shaun,shaun-livingston,2,G,6-7,185,"SEP 11, 1985",25.0,5,Peoria Central HS (IL),2733,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,Dominic McGuire,Dominic,dominic-mcguire,5,F,6-9,220,"OCT 20, 1985",25.0,3,Fresno State,201187,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,DeSagana Diop,DeSagana,desagana-diop,7,C,7-0,280,"JAN 30, 1982",29.0,9,Oak Hill Academy (VA),2205,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,DJ White,DJ,dj-white,8,F,6-9,251,"AUG 31, 1986",24.0,2,Indiana,201591,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,Joel Przybilla,Joel,joel-przybilla,10,C,7-1,245,"OCT 10, 1979",31.0,10,Minnesota,2038,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,Tyrus Thomas,Tyrus,tyrus-thomas,12,F,6-10,225,"AUG 17, 1986",24.0,4,Louisiana State,200748,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,D.J. Augustin,D.J.,dj-augustin,14,G,6-0,180,"NOV 10, 1987",23.0,2,Texas,201571,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,Gerald Henderson,Gerald,gerald-henderson,15,G,6-4,215,"DEC 09, 1987",23.0,1,Duke,201945,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,Eduardo Najera,Eduardo,eduardo-najera,21,F,6-8,235,"JUL 11, 1976",34.0,10,Oklahoma,2059,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,Boris Diaw,Boris,boris-diaw,32,F,6-8,235,"APR 16, 1982",29.0,7,Pau Orthez,2564,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,Matt Carroll,Matt,matt-carroll,33,G,6-6,212,"AUG 28, 1980",30.0,7,Notre Dame,2679,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,Garrett Temple,Garrett,garrett-temple,41,G,6-6,195,"MAY 08, 1986",25.0,1,Louisiana State,202066,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,Dante Cunningham,Dante,dante-cunningham,44,F,6-8,230,"APR 22, 1987",24.0,1,Villanova,201967,,0.0,CHA 2010-11,2010-11
1610612766,2010,0,Kwame Brown,Kwame,kwame-brown,54,C,6-11,270,"MAR 10, 1982",29.0,9,Glynn Academy HS (GA),2198,,0.0,CHA 2010-11,2010-11
1610612741,2010,0,Derrick Rose,Derrick,derrick-rose,1,G,6-3,190,"OCT 04, 1988",22.0,2,Memphis,201565,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Omer Asik,Omer,omer-asik,3,C-F,7-0,255,"JUL 04, 1986",24.0,R,Fenerbahce,201600,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Carlos Boozer,Carlos,carlos-boozer,5,F,6-9,266,"NOV 20, 1981",29.0,8,Duke,2430,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Keith Bogans,Keith,keith-bogans,6,G,6-5,215,"MAY 12, 1980",31.0,7,Kentucky,2586,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Luol Deng,Luol,luol-deng,9,F,6-9,220,"APR 16, 1985",26.0,6,Duke,2736,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Ronnie Brewer,Ronnie,ronnie-brewer,11,G,6-7,227,"MAR 20, 1985",26.0,4,Arkansas,200758,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Jannero Pargo,Jannero,jannero-pargo,12,G,6-1,185,"OCT 22, 1979",31.0,7,Arkansas,2457,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Joakim Noah,Joakim,joakim-noah,13,C,6-11,232,"FEB 25, 1985",26.0,3,Florida,201149,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,John Lucas III,John,john-lucas-iii,15,G,5-11,165,"NOV 21, 1982",28.0,2,Oklahoma State,101249,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Taj Gibson,Taj,taj-gibson,22,F,6-9,225,"JUN 24, 1985",26.0,1,Southern California,201959,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Brian Scalabrine,Brian,brian-scalabrine,24,F,6-9,235,"MAR 18, 1978",33.0,9,Southern California,2243,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Kyle Korver,Kyle,kyle-korver,26,G-F,6-7,212,"MAR 17, 1981",30.0,7,Creighton,2594,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,C.J. Watson,C.J.,cj-watson,32,G,6-2,175,"APR 17, 1984",27.0,3,Tennessee,201228,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Kurt Thomas,Kurt,kurt-thomas,40,C,6-9,230,"OCT 04, 1972",38.0,15,TCU,703,,0.0,CHI 2010-11,2010-11
1610612741,2010,0,Rasual Butler,Rasual,rasual-butler,45,G-F,6-7,215,"MAY 23, 1979",32.0,8,La Salle,2446,,0.0,CHI 2010-11,2010-11
1610612739,2010,0,Daniel Gibson,Daniel,daniel-gibson,1,G,6-2,200,"FEB 27, 1986",25.0,4,Texas,200789,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Ramon Sessions,Ramon,ramon-sessions,3,G,6-3,190,"APR 11, 1986",25.0,3,Nevada-Reno,201196,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Antawn Jamison,Antawn,antawn-jamison,4,F,6-9,235,"JUN 12, 1976",35.0,12,North Carolina,1712,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Ryan Hollins,Ryan,ryan-hollins,5,C,7-0,240,"OCT 10, 1984",26.0,4,UCLA,200797,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Manny Harris,Manny,manny-harris,6,G,6-5,185,"SEP 21, 1989",21.0,R,Michigan,202412,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Christian Eyenga,Christian,christian-eyenga,8,F,6-5,210,"JUN 22, 1989",22.0,R,DKV Joventut,201963,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Semih Erden,Semih,semih-erden,9,C,6-11,240,"JUL 28, 1986",24.0,R,Fenerbahce,201623,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Joey Graham,Joey,joey-graham,12,F,6-7,230,"JUN 11, 1982",29.0,5,Oklahoma State,101121,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Anderson Varejao,Anderson,anderson-varejao,17,C,6-11,260,"SEP 28, 1982",28.0,6,FC Barcelona,2760,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Anthony Parker,Anthony,anthony-parker,18,G-F,6-6,210,"JUN 19, 1975",36.0,7,Bradley,1515,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,JJ Hickson,JJ,jj-hickson,21,C-F,6-9,242,"SEP 04, 1988",22.0,2,North Carolina State,201581,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Samardo Samuels,Samardo,samardo-samuels,24,F,6-9,260,"JAN 09, 1989",22.0,R,Louisville,202396,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Alonzo Gee,Alonzo,alonzo-gee,33,F,6-6,220,"MAY 29, 1987",24.0,1,Alabama,202087,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Luke Harangody,Luke,luke-harangody,44,F,6-7,251,"JAN 02, 1988",23.0,R,Notre Dame,202376,,0.0,CLE 2010-11,2010-11
1610612739,2010,0,Baron Davis,Baron,baron-davis,85,G,6-3,215,"APR 13, 1979",32.0,11,UCLA,1884,,0.0,CLE 2010-11,2010-11
1610612742,2010,0,Shawn Marion,Shawn,shawn-marion,0,F,6-7,228,"MAY 07, 1978",33.0,11,UNLV,1890,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Jason Kidd,Jason,jason-kidd,2,G,6-4,210,"MAR 23, 1973",38.0,16,California,467,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Rodrigue Beaubois,Rodrigue,rodrigue-beaubois,3,G,6-2,185,"FEB 24, 1988",23.0,1,Cholet,201958,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Caron Butler,Caron,caron-butler,4,F,6-7,228,"MAR 13, 1980",31.0,8,Connecticut,2406,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Tyson Chandler,Tyson,tyson-chandler,6,C,7-1,235,"OCT 02, 1982",28.0,9,Dominguez HS (CA),2199,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,J.J. Barea,J.J.,jj-barea,11,G,6-0,175,"JUN 26, 1984",27.0,4,Northeastern,200826,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Corey Brewer,Corey,corey-brewer,13,F,6-9,188,"MAR 05, 1986",25.0,3,Florida,201147,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Peja Stojakovic,Peja,peja-stojakovic,16,F,6-10,229,"JUN 09, 1977",34.0,12,PAOK,978,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Dominique Jones,Dominique,dominique-jones,20,G,6-5,215,"OCT 15, 1988",22.0,R,South Florida,202346,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Ian Mahinmi,Ian,ian-mahinmi,28,C,6-11,230,"NOV 05, 1986",24.0,2,Pau Orthez,101133,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Jason Terry,Jason,jason-terry,31,G,6-2,180,"SEP 15, 1977",33.0,11,Arizona,1891,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Brendan Haywood,Brendan,brendan-haywood,33,C,7-0,263,"NOV 27, 1979",31.0,9,North Carolina,2217,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Brian Cardinal,Brian,brian-cardinal,35,F,6-8,240,"MAY 02, 1977",34.0,10,Purdue,2073,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,Dirk Nowitzki,Dirk,dirk-nowitzki,41,F,7-0,245,"JUN 19, 1978",33.0,12,DJK Wurzburg,1717,,0.0,DAL 2010-11,2010-11
1610612742,2010,0,DeShawn Stevenson,DeShawn,deshawn-stevenson,92,G,6-5,218,"APR 03, 1981",30.0,10,Washington Union HS (CA),2052,,0.0,DAL 2010-11,2010-11
1610612743,2010,0,Gary Forbes,Gary,gary-forbes,0,F,6-7,220,"FEB 25, 1985",26.0,R,Massachusetts,201814,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Ty Lawson,Ty,ty-lawson,3,G,5-11,195,"NOV 03, 1987",23.0,1,North Carolina,201951,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Kenyon Martin,Kenyon,kenyon-martin,4,F,6-9,240,"DEC 30, 1977",33.0,10,Cincinnati,2030,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,JR Smith,JR,jr-smith,5,F-G,6-6,220,"SEP 09, 1985",25.0,6,No College,2747,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Arron Afflalo,Arron,arron-afflalo,6,G,6-5,215,"OCT 15, 1985",25.0,3,UCLA,201167,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Al Harrington,Al,al-harrington,7,F,6-9,250,"FEB 17, 1980",31.0,12,St. Patrick HS (NJ),1733,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Danilo Gallinari,Danilo,danilo-gallinari,8,F,6-10,225,"AUG 08, 1988",22.0,2,Olimpia Milano,201568,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Chris Andersen,Chris,chris-andersen,11,F-C,6-10,228,"JUL 07, 1978",32.0,8,Blinn J.C.,2365,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Raymond Felton,Raymond,raymond-felton,20,G,6-1,205,"JUN 26, 1984",27.0,5,North Carolina,101109,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Wilson Chandler,Wilson,wilson-chandler,21,F,6-8,225,"MAY 10, 1987",24.0,3,DePaul,201163,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Timofey Mozgov,Timofey,timofey-mozgov,25,C,7-1,250,"JUL 16, 1986",24.0,R,Khimki,202389,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Nene,Nene,nene-hilario,31,C,6-11,250,"SEP 13, 1982",28.0,8,Vasco de Gama,2403,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Melvin Ely,Melvin,melvin-ely,34,C-F,6-10,261,"MAY 02, 1978",33.0,7,Fresno State,2408,,0.0,DEN 2010-11,2010-11
1610612743,2010,0,Kosta Koufos,Kosta,kosta-koufos,41,C,7-0,265,"FEB 24, 1989",22.0,2,Ohio State,201585,,0.0,DEN 2010-11,2010-11
1610612765,2010,0,Tracy McGrady,Tracy,tracy-mcgrady,1,G,6-8,223,"MAY 24, 1979",32.0,13,Mount Zion Christian Academy (NC),1503,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Rodney Stuckey,Rodney,rodney-stuckey,3,G,6-5,205,"APR 21, 1986",25.0,3,Eastern Washington,201155,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Austin Daye,Austin,austin-daye,5,F,6-11,200,"JUN 05, 1988",23.0,1,Gonzaga,201948,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Ben Wallace,Ben,ben-wallace,6,C,6-9,240,"SEP 10, 1974",36.0,14,Virginia Union,1112,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Ben Gordon,Ben,ben-gordon,7,G,6-3,200,"APR 04, 1983",28.0,6,Connecticut,2732,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Chris Wilcox,Chris,chris-wilcox,9,C,6-10,235,"SEP 03, 1982",28.0,8,Maryland,2404,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Greg Monroe,Greg,greg-monroe,10,C-F,6-11,250,"JUN 04, 1990",21.0,R,Georgetown,202328,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Will Bynum,Will,will-bynum,12,G,6-0,185,"JAN 04, 1983",28.0,3,Georgia Tech,101198,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Tayshaun Prince,Tayshaun,tayshaun-prince,22,F,6-9,215,"FEB 28, 1980",31.0,8,Kentucky,2419,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Terrico White,Terrico,terrico-white,23,G,6-5,213,"MAR 07, 1990",21.0,R,Mississippi,202358,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Charlie Villanueva,Charlie,charlie-villanueva,31,F,6-11,232,"AUG 24, 1984",26.0,5,Connecticut,101111,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Richard Hamilton,Richard,richard-hamilton,32,G,6-7,193,"FEB 14, 1978",33.0,11,Connecticut,1888,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Jonas Jerebko,Jonas,jonas-jerebko,33,F,6-10,231,"MAR 02, 1987",24.0,1,Angelico Biella,201973,,0.0,DET 2010-11,2010-11
1610612765,2010,0,DaJuan Summers,DaJuan,dajuan-summers,35,F,6-8,240,"JAN 24, 1988",23.0,1,Georgetown,201969,,0.0,DET 2010-11,2010-11
1610612765,2010,0,Jason Maxiell,Jason,jason-maxiell,54,F,6-7,260,"FEB 18, 1983",28.0,5,Cincinnati,101131,,0.0,DET 2010-11,2010-11
1610612744,2010,0,Dorell Wright,Dorell,dorell-wright,1,F,6-9,205,"DEC 02, 1985",25.0,6,South Kent HS (CT),2748,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Acie Law,Acie,acie-law,2,G,6-3,202,"JAN 25, 1985",26.0,3,Texas A&M,201151,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Jeff Adrien,Jeff,jeff-adrien,4,F,6-7,243,"FEB 10, 1986",25.0,R,Connecticut,202399,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Jeremy Lin,Jeremy,jeremy-lin,7,G,6-3,200,"AUG 23, 1988",22.0,R,Harvard,202391,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Monta Ellis,Monta,monta-ellis,8,G,6-3,185,"OCT 26, 1985",25.0,5,Lanier HS (MS),101145,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,David Lee,David,david-lee,10,F-C,6-9,240,"APR 29, 1983",28.0,5,Florida,101135,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Andris Biedrins,Andris,andris-biedrins,15,C,7-0,240,"APR 02, 1986",25.0,6,BK Skonto,2740,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Lou Amundson,Lou,lou-amundson,19,F,6-9,225,"DEC 07, 1982",28.0,4,UNLV,200811,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Ekpe Udoh,Ekpe,ekpe-udoh,20,F,6-10,245,"MAY 20, 1987",24.0,R,Baylor,202327,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Al Thornton,Al,al-thornton,23,F,6-8,235,"DEC 07, 1983",27.0,3,Florida State,201154,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Stephen Curry,Stephen,stephen-curry,30,G,6-3,185,"MAR 14, 1988",23.0,1,Davidson,201939,#7 Pick in 2009 Draft,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Charlie Bell,Charlie,charlie-bell,34,G,6-3,200,"MAR 12, 1979",32.0,6,Michigan State,2294,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Reggie Williams,Reggie,reggie-williams,55,G,6-6,205,"SEP 14, 1986",24.0,1,Virginia Military Institute,202130,,0.0,GSW 2010-11,2010-11
1610612744,2010,0,Vladimir Radmanovic,Vladimir,vladimir-radmanovic,77,F,6-10,235,"NOV 19, 1980",30.0,9,FMP,2209,,0.0,GSW 2010-11,2010-11
1610612745,2010,0,Terrence Williams,Terrence,terrence-williams,1,G-F,6-6,220,"JUN 28, 1987",24.0,1,Louisville,201944,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Goran Dragic,Goran,goran-dragic,3,G,6-3,190,"MAY 06, 1986",25.0,2,Union Olimpija,201609,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Luis Scola,Luis,luis-scola,4,F,6-9,245,"APR 30, 1980",31.0,3,Tau Ceramica,2449,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Courtney Lee,Courtney,courtney-lee,5,G,6-5,200,"OCT 03, 1985",25.0,2,Western Kentucky,201584,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Kyle Lowry,Kyle,kyle-lowry,7,G,6-0,205,"MAR 25, 1986",25.0,4,Villanova,200768,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Chase Budinger,Chase,chase-budinger,10,F,6-7,218,"MAY 22, 1988",23.0,1,Arizona,201978,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Yao Ming,Ming,ming-yao,11,C,7-6,310,"SEP 12, 1980",30.0,8,Shanghai,2397,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Kevin Martin,Kevin,kevin-martin,12,G,6-7,185,"FEB 01, 1983",28.0,6,Western Carolina,2755,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Marqus Blakely,Marqus,marqus-blakely,15,F,6-5,225,"OCT 22, 1988",22.0,R,Vermont,202392,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Jordan Hill,Jordan,jordan-hill,27,C-F,6-10,235,"JUL 27, 1987",23.0,1,Arizona,201941,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Hasheem Thabeet,Hasheem,hasheem-thabeet,32,C,7-3,263,"FEB 16, 1987",24.0,1,Connecticut,201934,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Chuck Hayes,Chuck,chuck-hayes,44,C,6-6,238,"JUN 11, 1983",28.0,5,Kentucky,101236,,0.0,HOU 2010-11,2010-11
1610612745,2010,0,Marcus Cousin,Marcus,marcus-cousin,50,F,6-11,255,"DEC 18, 1986",24.0,R,Houston,202408,,0.0,HOU 2010-11,2010-11
